ProductID,party_code,party_name,SKU,Name,STOCK,Price,com_disc_amt,net_retail,hdept_code,Parent,hitem_code,Child
31547,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8964000000000.0,MEZAN NEXT COLA +FIZZ UP+ ORANGE500ML,196.0,65.0,0.0,65.0,12.0,Drinks,900,Carbonated& Soft drinks
78399,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8964000000000.0,NEXT COLA 250ML,14.0,90.0,0.0,90.0,12.0,Drinks,900,Carbonated& Soft drinks
75390,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8964000000000.0,NEXT COLA 345ML,44.0,50.0,0.0,50.0,12.0,Drinks,900,Carbonated& Soft drinks
78392,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8964000000000.0,RANGO NEXT 1.5L,33.0,150.0,0.0,150.0,12.0,Drinks,900,Carbonated& Soft drinks
76500,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8964000000000.0,RANGO NEXT 500ML,39.0,65.0,0.0,65.0,12.0,Drinks,900,Carbonated& Soft drinks
26796,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE MILO PROTO MALT 200ML,29.0,35.0,,35.0,12.0,Drinks,902,Energy drinks
27720,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE NESCAFE CHILLED LATTE200ML,2.0,40.0,,40.0,12.0,Drinks,902,Energy drinks
22960,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE FRUITA VITALS ORANGE&CARROT 1LITE,-10.0,140.0,,140.0,12.0,Drinks,903,Juices Tetra pack
23103,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE FRUITA VITALS ORANGE&CARROT 200ML,8.0,30.0,,30.0,12.0,Drinks,903,Juices Tetra pack
22383,1006,DADA GEE&CO NESTLE LIQUID & POWDER,22383.0,NESTLE NESFRUITA APPLE 1LITER,0.0,90.0,,90.0,12.0,Drinks,903,Juices Tetra pack
40305,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE PURE LIFE  WATER 500ML,587.0,55.0,0.0,55.0,12.0,Drinks,904,Water& Misc
58253,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE PURE LIFE 330ML,23.0,30.0,0.0,30.0,12.0,Drinks,904,Water& Misc
39268,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE PURE LIFE 5LITERS,89.0,240.0,0.0,240.0,12.0,Drinks,904,Water& Misc
22009,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE PURE LIFE PROTECT WITH ZINC1.5LIT,0.0,48.0,,48.0,12.0,Drinks,904,Water& Misc
39143,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE PURE LIFE WATER 1.5L,569.0,85.0,0.0,85.0,12.0,Drinks,904,Water& Misc
66473,1006,DADA GEE&CO NESTLE LIQUID & POWDER,8961010000000.0,NESTLE PURELIFE 500ML,1109.0,50.0,0.0,50.0,12.0,Drinks,904,Water& Misc
