ProductID,party_code,party_name,SKU,Name,STOCK,Price,com_disc_amt,net_retail,hdept_code,Parent,hitem_code,Child
3917,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),12103.0,SUFI BANASPATI GHEE 10KG,0.0,1999.0,0.0,1999.0,1.0,Groceries,121,Banaspati ghee
17445,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI CANOLA COOKING BOTTLE 1LTR,0.0,188.0,0.0,188.0,1.0,Groceries,117,Cooking Oil& Ghee
17423,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI CANOLA COOKING OIL 2.5LTR TIN,0.0,470.0,0.0,470.0,1.0,Groceries,117,Cooking Oil& Ghee
17421,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI CANOLA COOKING OIL TIN 5LTR,0.0,835.0,0.0,835.0,1.0,Groceries,117,Cooking Oil& Ghee
17439,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI CANOLA OIL BOTTLE 5LTR,1.0,935.0,0.0,935.0,1.0,Groceries,117,Cooking Oil& Ghee
24223,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SOYABEAN COOKING OIL 1.8LITERS,0.0,284.0,,284.0,1.0,Groceries,117,Cooking Oil& Ghee
17420,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SOYABEAN COOKING OIL 5LTR TIN,0.0,835.0,0.0,835.0,1.0,Groceries,117,Cooking Oil& Ghee
17446,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SOYABEAN COOKING OIL BOTTEL 1LTR,0.0,188.0,0.0,188.0,1.0,Groceries,117,Cooking Oil& Ghee
17440,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SOYABEAN COOKING OIL BOTTLE 5LTR,-1.0,925.0,0.0,925.0,1.0,Groceries,117,Cooking Oil& Ghee
17444,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SUNFLOWER COOKING OIL BOTTEL 1LTR,0.0,188.0,0.0,188.0,1.0,Groceries,117,Cooking Oil& Ghee
17422,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SUNFLOWER COOKING OIL TIN 2.5LTR,0.0,1470.0,0.0,1470.0,1.0,Groceries,117,Cooking Oil& Ghee
17419,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SUNFLOWER COOKING OIL TIN 5LTR,0.0,3200.0,0.0,3200.0,1.0,Groceries,117,Cooking Oil& Ghee
17438,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI SUNFLOWER OIL BOTTLE 5LTR,1.0,945.0,0.0,945.0,1.0,Groceries,117,Cooking Oil& Ghee
57096,1095,AL-IMRAN MARKETIN (SUFI GHEE&OIL),8964000000000.0,SUFI OLIVE OIL EXTRA VIRGIN 1L,0.0,1450.0,,1450.0,1.0,Groceries,112,Special Oil
35488,2719,ALKAREEM TRADERS DATES,100002000000.0,ALKREEM DATE SUKRI 500GM BOX,3.0,1550.0,0.0,1550.0,1.0,Groceries,116,Dry Fruits
32229,2782,ALLIED ENTERPRISES FAIR&HANDSOME,5060070000000.0,BORO PLUS FOOT CREAM 25ML,0.0,115.0,,115.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
31806,2782,ALLIED ENTERPRISES FAIR&HANDSOME,5060070000000.0,BORO PLUS FOOT CREAM 50GM,0.0,205.0,,205.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
21548,2782,ALLIED ENTERPRISES FAIR&HANDSOME,8901250000000.0,EMAMI AMLA PLUS HAIR OIL 100ML,0.0,135.0,,135.0,5.0,Cosmetics & Health & Beauty,504,Hair Colour & Oil
34524,2782,ALLIED ENTERPRISES FAIR&HANDSOME,8901250000000.0,HIMANI NAVRATNA OIL 200ML,0.0,270.0,0.0,270.0,5.0,Cosmetics & Health & Beauty,504,Hair Colour & Oil
21547,2782,ALLIED ENTERPRISES FAIR&HANDSOME,5060070000000.0,AMLA PLUS HERBAL SHAMPOO DRY SKIN 300ML,-3.0,215.0,,215.0,5.0,Cosmetics & Health & Beauty,507,Shampoo
21545,2782,ALLIED ENTERPRISES FAIR&HANDSOME,5060070000000.0,AMLA PLUS HERBAL SHAMPOO NORNAL 300ML,5.0,215.0,,215.0,5.0,Cosmetics & Health & Beauty,507,Shampoo
21546,2782,ALLIED ENTERPRISES FAIR&HANDSOME,5060070000000.0,AMLA PLUS HERBAL SHAMPOO OILY HAIR 300ML,-1.0,215.0,,215.0,5.0,Cosmetics & Health & Beauty,507,Shampoo
27448,2782,ALLIED ENTERPRISES FAIR&HANDSOME,8901250000000.0,EMAMI 7OIL IN ONE 50ML,2.0,125.0,,125.0,1.0,Groceries,139,POWDER MILK
22326,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBALS REFRESHING CLARIFING TO,0.0,425.0,,425.0,3.0,Baby Products,306,Baby Assesories
21340,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA CUCMBER SOAP 125GM,-1.0,95.0,,95.0,5.0,Cosmetics & Health & Beauty,505,Bath Soap
34670,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA CUCUMBER SOAP 75GM,0.0,55.0,0.0,55.0,5.0,Cosmetics & Health & Beauty,505,Bath Soap
24373,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA COCOA BUTTER LOTION 200ML,0.0,295.0,,295.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
20952,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBAL FAIRNESS WASH 150ML,0.0,315.0,,315.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
20951,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBAL FAIRNESS WASH 50ML,-1.0,165.0,,165.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
20949,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBAL GEL WASH 50ML,0.0,150.0,,150.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
20953,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBAL GENTLE CLEANSING MILK200,0.0,430.0,,430.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
20946,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBAL NEEM SCRUB  75ML,0.0,250.0,,250.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
20944,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBAL WHITINING SCRUB 75ML,-1.0,250.0,,250.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
24374,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA NOURISHING LOTION 200ML,0.0,295.0,,295.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
24375,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA SOOTHING BODY LOTION 200ML,0.0,295.0,,295.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
21415,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA CLEANSING MILK 200ML,0.0,430.0,,430.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
21338,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA FOOT CARE CREAM 75ML,-1.0,245.0,,245.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
21416,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA GENTLE SOOTHING TONER 200ML,0.0,425.0,,425.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
22470,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA UNDER EYE CREAM 15ML,0.0,455.0,,455.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
24965,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBALS  ANTI DANDRUF 70ML,0.0,140.0,,140.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
24963,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBALS  EXTRA NOURISHMENT 70ML,0.0,140.0,,140.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
24964,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBALS  HAIR FALL 70ML,0.0,140.0,,140.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
24962,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBALS  SOFT AND SHINE 70ML,0.0,140.0,,140.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
24966,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA KAJAL 2.7GM,0.0,490.0,,490.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
22007,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA HERBLE SHAMPOO DAILY CARE 200ML,0.0,210.0,,210.0,5.0,Cosmetics & Health & Beauty,507,Shampoo
23070,1726,ALLIED MARKETING HIMALAYA,8901140000000.0,HIMALAYA SENSI RELIEF GUM EXPERT 100ML,0.0,165.0,,165.0,5.0,Cosmetics & Health & Beauty,503,Toothpaste
62344,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6130790000000.0,MOLFIX PANT NO6 22PCS,0.0,975.0,0.0,975.0,3.0,Baby Products,303,Baby Feeders
47482,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM JUNIOR 11-25KG  NO5 24PCS,-3.0,575.0,0.0,575.0,3.0,Baby Products,304,Pamper
47487,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM JUNIOR JUMBO 11-25KG  NO5 48PCS,7.0,1975.0,0.0,1975.0,3.0,Baby Products,304,Pamper
47481,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM MAXI 7-18KG  NO4 28PCS,0.0,585.0,0.0,585.0,3.0,Baby Products,304,Pamper
47486,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM MAXI JUMBO 7-18KG  NO4 56PCS,4.0,1975.0,0.0,1975.0,3.0,Baby Products,304,Pamper
47480,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM MIDI 4-9KG  NO3 31PCS,1.0,575.0,0.0,575.0,3.0,Baby Products,304,Pamper
47485,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM MIDI JUMBO4-9KG  NO3 62PCS,3.0,1890.0,0.0,1890.0,3.0,Baby Products,304,Pamper
47479,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM MINI 3-6KG  NO2 36PCS,-1.0,585.0,0.0,585.0,3.0,Baby Products,304,Pamper
47484,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM MINI JUMBO 3-6KG  NO2 72PCS,3.0,1890.0,0.0,1890.0,3.0,Baby Products,304,Pamper
47483,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,BEBEM XL 16KG+  NO6 22PCS,0.0,990.0,0.0,990.0,3.0,Baby Products,304,Pamper
77226,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOO CARE NATURAL NO2 SAMALL 96PCS,6.0,2350.0,0.0,2350.0,3.0,Baby Products,304,Pamper
77227,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOO CARE NATURAL NO3 M 84PCS,6.0,2350.0,0.0,2350.0,3.0,Baby Products,304,Pamper
77228,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOO CARE NATURAL NO4 L 72PCS,7.0,2350.0,0.0,2350.0,3.0,Baby Products,304,Pamper
77229,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOO CARE NATURAL NO5 XL 60PCS,5.0,2350.0,0.0,2350.0,3.0,Baby Products,304,Pamper
77230,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOO CARE NATURAL NO6 XXL56,4.0,2350.0,0.0,2350.0,3.0,Baby Products,304,Pamper
59914,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOOD CARE BABY DIAPER NO2 3-6KG48PCS,0.0,735.0,0.0,735.0,3.0,Baby Products,304,Pamper
59915,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOOD CARE BABY DIAPER NO3  5-10KG44PCS,0.0,735.0,0.0,735.0,3.0,Baby Products,304,Pamper
59916,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOOD CARE BABY DIAPER NO4 9-13KG40PCS,0.0,735.0,0.0,735.0,3.0,Baby Products,304,Pamper
59917,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOOD CARE BABY DIAPER NO5 13+KG PCS,0.0,735.0,0.0,735.0,3.0,Baby Products,304,Pamper
59918,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,GOOD CARE BABY DIAPER NO6 16+KG34PCS,0.0,735.0,0.0,735.0,3.0,Baby Products,304,Pamper
79310,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MILFIX NO 1 NEWBORN 42PCS,8.0,1450.0,0.0,1450.0,3.0,Baby Products,304,Pamper
59207,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6130790000000.0,MOLFIX  JUMBO PANT NO5 48PCS,26.0,2700.0,0.0,2700.0,3.0,Baby Products,304,Pamper
39536,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER E/L NO6 26PCS,0.0,830.0,0.0,830.0,3.0,Baby Products,304,Pamper
39535,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER JUNIOR NO5 32PCS,0.0,830.0,0.0,830.0,3.0,Baby Products,304,Pamper
39530,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER JUNIOR NO5 8PCS,1.0,230.0,,230.0,3.0,Baby Products,304,Pamper
39534,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER MAXI NO4 34PCS,-5.0,925.0,0.0,925.0,3.0,Baby Products,304,Pamper
39531,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER MAXI NO4 9PCS,0.0,230.0,,230.0,3.0,Baby Products,304,Pamper
39532,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER MIDI NO3 10PCS,0.0,230.0,,230.0,3.0,Baby Products,304,Pamper
39527,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER MINI NO2 42PCS,-1.0,925.0,0.0,925.0,3.0,Baby Products,304,Pamper
39525,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER NEW BORN NO1 12PCS,1.0,230.0,,230.0,3.0,Baby Products,304,Pamper
39526,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER NEW MINI NO2 11PCS,2.0,230.0,,230.0,3.0,Baby Products,304,Pamper
39528,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX DIAPER NEWBORN NO 50PCS,0.0,830.0,0.0,830.0,3.0,Baby Products,304,Pamper
61439,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX JUMBO MIDI NO3 60PCS,17.0,2700.0,0.0,2700.0,3.0,Baby Products,304,Pamper
61438,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX JUMBO MINI NO2 68PCS,11.0,2700.0,0.0,2700.0,3.0,Baby Products,304,Pamper
57481,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX JUMBO NO3 64PCS,-2.0,2750.0,0.0,2750.0,3.0,Baby Products,304,Pamper
64100,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX JUMBO PANTS MAXI 54PCS,17.0,2700.0,0.0,2700.0,3.0,Baby Products,304,Pamper
61436,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX JUNIOR NO5 28PCS,-26.0,1450.0,0.0,1450.0,3.0,Baby Products,304,Pamper
78071,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX MEGA NO6 EX 54PCS,14.0,3390.0,0.0,3390.0,3.0,Baby Products,304,Pamper
61437,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX NEWBORN NO1 78PCS,3.0,2700.0,0.0,2700.0,3.0,Baby Products,304,Pamper
66281,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX NO6 EX PANT 42PCS,0.0,2700.0,0.0,2700.0,3.0,Baby Products,304,Pamper
66280,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX NO6 JUNIOR 22PCS,0.0,1600.0,0.0,1600.0,3.0,Baby Products,304,Pamper
45167,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS JUMBO JUNIOR NO5 52PCS,5.0,1890.0,0.0,1890.0,3.0,Baby Products,304,Pamper
45168,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS JUMBO MAXI NO4 56PCS,2.0,1890.0,0.0,1890.0,3.0,Baby Products,304,Pamper
45166,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS JUMBO XL NO6 44PCS,5.0,1890.0,0.0,1890.0,3.0,Baby Products,304,Pamper
45163,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS JUNIOR NO5 26PCS,19.0,975.0,0.0,975.0,3.0,Baby Products,304,Pamper
45170,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS JUNIOR S NO5 7PCS,1.0,299.0,,299.0,3.0,Baby Products,304,Pamper
45164,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS MAXI NO4 28PCS,-6.0,975.0,0.0,975.0,3.0,Baby Products,304,Pamper
45171,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS MAXI S NO4 8PCS,0.0,299.0,0.0,299.0,3.0,Baby Products,304,Pamper
45172,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS MIDI S NO3 9PCS,-1.0,299.0,0.0,299.0,3.0,Baby Products,304,Pamper
45162,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,6224010000000.0,MOLFIX PANTS XL NO6 22PCS,-25.0,900.0,0.0,900.0,3.0,Baby Products,304,Pamper
45174,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLFIX XL NO6 24PCS,8.0,945.0,0.0,945.0,3.0,Baby Products,304,Pamper
79311,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLFIX XXL NO7 27PCS,8.0,2700.0,0.0,2700.0,3.0,Baby Products,304,Pamper
75382,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLDAD MAXI THICK VALUE PACK 16PAD EXTRA LONG,8.0,650.0,0.0,650.0,5.0,Cosmetics & Health & Beauty,545,always & trust
59587,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLPED MAXI THICK EXTRA LONG 10PAD,3.0,194.0,0.0,194.0,5.0,Cosmetics & Health & Beauty,545,always & trust
70246,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLPED MAXI THICK EXTRA LONG 8PADS,2.0,350.0,0.0,350.0,5.0,Cosmetics & Health & Beauty,545,always & trust
59591,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLPED MAXI THICK EXTRA LONG VALUE PACK 20PAD,0.0,378.0,0.0,378.0,5.0,Cosmetics & Health & Beauty,545,always & trust
59586,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLPED MAXI THICK LONG 11PAD,-3.0,194.0,0.0,194.0,5.0,Cosmetics & Health & Beauty,545,always & trust
70247,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLPED MAXI THICK LONG 9PADS,30.0,350.0,0.0,350.0,5.0,Cosmetics & Health & Beauty,545,always & trust
59590,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLPED MAXI THICK LONG VALUR PACK 22PAD,1.0,378.0,0.0,378.0,5.0,Cosmetics & Health & Beauty,545,always & trust
59588,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLPED MAXI THICK WITH 3D BARRIER EXTRA LONG 10PAD,-2.0,370.0,0.0,370.0,5.0,Cosmetics & Health & Beauty,545,always & trust
59589,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8690540000000.0,MOLPED MAXI THICK WITH 3D BARRIER LONG 11PAD,5.0,370.0,0.0,370.0,5.0,Cosmetics & Health & Beauty,545,always & trust
75381,2776,ALLIED MARKETING PRIVATE LTD MOLFIX +FAM,8964000000000.0,MOLPED MIXI THICK VALUE PACK LONG 18PCS,30.0,650.0,0.0,650.0,5.0,Cosmetics & Health & Beauty,545,always & trust
