ProductID,party_code,party_name,SKU,Name,STOCK,Price,com_disc_amt,net_retail,hdept_code,Parent,hitem_code,Child
30486,3172,SHEIKH JAVED AND SONS,5060450000000.0,RIVAJ UK DEPILATORY WAX LEMON 20*6P,-4.0,560.0,0.0,560.0,5.0,Cosmetics & Health & Beauty,511,Assesories
30487,3172,SHEIKH JAVED AND SONS,5060450000000.0,RIVAJ UK DEPILATORY WAX NATURAL 20*6P,22.0,560.0,0.0,560.0,5.0,Cosmetics & Health & Beauty,511,Assesories
29937,3172,SHEIKH JAVED AND SONS,5060450000000.0,RIVAJ UK FACE WAX STRIPS,52.0,475.0,0.0,475.0,5.0,Cosmetics & Health & Beauty,501,Assesories
70441,3172,SHEIKH JAVED AND SONS,5056450000000.0,RIVAJ UK HEALTHY GAMES FLOSS PICKS 30STICKS,0.0,335.0,0.0,335.0,5.0,Cosmetics & Health & Beauty,501,Assesories
31592,3172,SHEIKH JAVED AND SONS,5060450000000.0,RIVAJ UK MINERAL FOUNDATION OIL FREE 30M,3.0,899.0,0.0,899.0,5.0,Cosmetics & Health & Beauty,511,Assesories
32978,3172,SHEIKH JAVED AND SONS,5060450000000.0,RIVAJ UK NAIL POLISH REMOVER WIPES 30PCS,4.0,170.0,0.0,170.0,5.0,Cosmetics & Health & Beauty,501,Assesories
63527,3172,SHEIKH JAVED AND SONS,5056450000000.0,RIVAJ UK NAIL POLISH REMOVER WIPES30 WIPES,19.0,170.0,0.0,170.0,5.0,Cosmetics & Health & Beauty,511,Assesories
70440,3172,SHEIKH JAVED AND SONS,5060450000000.0,RIVAJ UK ORIGINAL DENTAL FLOSS 50M,0.0,270.0,0.0,270.0,5.0,Cosmetics & Health & Beauty,501,Assesories
64258,3172,SHEIKH JAVED AND SONS,5056450000000.0,RIVAJ UK STICK SPONGE PUFF NO 140-03,5.0,295.0,0.0,295.0,5.0,Cosmetics & Health & Beauty,511,Assesories
10096,3172,SHEIKH JAVED AND SONS,5001430000000.0,RIVAJ UK TINTING BRUSH,20.0,115.0,0.0,115.0,5.0,Cosmetics & Health & Beauty,511,Assesories
77832,3172,SHEIKH JAVED AND SONS,752590000000.0,ROYAL MIRAGE RAIN FOREST AFTER SHAVE100ML,3.0,960.0,0.0,960.0,5.0,Cosmetics & Health & Beauty,501,Assesories
77829,3172,SHEIKH JAVED AND SONS,6935090000000.0,RUBY FACE GIRLS DAY NO MZGJ04,0.0,175.0,0.0,175.0,5.0,Cosmetics & Health & Beauty,501,Assesories
77828,3172,SHEIKH JAVED AND SONS,6932250000000.0,RUBYFACE MAKEUP SPONGE,0.0,325.0,0.0,325.0,5.0,Cosmetics & Health & Beauty,501,Assesories
77830,3172,SHEIKH JAVED AND SONS,6951690000000.0,SHARE DRESS UP YOUR BEAUTY RAZOR,3.0,235.0,0.0,235.0,5.0,Cosmetics & Health & Beauty,501,Assesories
77831,3172,SHEIKH JAVED AND SONS,6951690000000.0,SHARE DRESS YOUR RAZOR 3PCS,1.0,360.0,0.0,360.0,5.0,Cosmetics & Health & Beauty,501,Assesories
69698,3172,SHEIKH JAVED AND SONS,4800120000000.0,SKIN WHITE HYDRATING SOAP 135GM,0.0,165.0,0.0,165.0,5.0,Cosmetics & Health & Beauty,505,Bath Soap
69697,3172,SHEIKH JAVED AND SONS,4800120000000.0,SKIN WHITE SOAP CLASSIC 135G,17.0,165.0,0.0,165.0,5.0,Cosmetics & Health & Beauty,505,Bath Soap
77824,3172,SHEIKH JAVED AND SONS,8719500000000.0,DENIM RIVER B/S 150ML,2.0,965.0,0.0,965.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
18866,3172,SHEIKH JAVED AND SONS,8993420000000.0,DISNEY ESKULIN SPLASH COLONGE125ML,0.0,475.0,0.0,475.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
18865,3172,SHEIKH JAVED AND SONS,8993420000000.0,DISNEY ESKULIN SPLASH COLONGE125ML,0.0,475.0,0.0,475.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
74547,3172,SHEIKH JAVED AND SONS,4800890000000.0,REXONA ADVANCED BRIGHTENING ROLL ON 50ML,0.0,560.0,0.0,560.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
74545,3172,SHEIKH JAVED AND SONS,4800890000000.0,REXONA ICE COOL ROLL ON 50ML,2.0,560.0,0.0,560.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
74546,3172,SHEIKH JAVED AND SONS,4800890000000.0,REXONA INVISIBLE DRY ROLL ON 50ML,1.0,560.0,0.0,560.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
25344,3172,SHEIKH JAVED AND SONS,4800890000000.0,REXONA POWER DRY ROLL ON 40ML,1.0,560.0,0.0,560.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
74549,3172,SHEIKH JAVED AND SONS,8935210000000.0,ROMANO ATTITUDE ULTRA DRY ROLL ON 50ML,6.0,515.0,0.0,515.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
74548,3172,SHEIKH JAVED AND SONS,8935210000000.0,ROMANO CLASSIC ROLL ON ULTRA DRY 50ML,4.0,515.0,0.0,515.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
74550,3172,SHEIKH JAVED AND SONS,8935210000000.0,ROMANO FORCE ULTRADRY ROLL ON 50ML,5.0,515.0,0.0,515.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
77820,3172,SHEIKH JAVED AND SONS,5000170000000.0,SECRET DELICATE SECNT DEO ANTIPERSPIRAN STICK 40ML,2.0,1125.0,0.0,1125.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
77819,3172,SHEIKH JAVED AND SONS,8006540000000.0,SECRET DELICATE SECNT DEO STICK 40ML,2.0,1125.0,0.0,1125.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
77818,3172,SHEIKH JAVED AND SONS,5000170000000.0,SECRET NATURAL UNSCENTED DEO STICK 40ML,3.0,1125.0,0.0,1125.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
77822,3172,SHEIKH JAVED AND SONS,8006540000000.0,SECRET ROSEWATER SCENT DEO STICK 40ML,3.0,1125.0,0.0,1125.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
77821,3172,SHEIKH JAVED AND SONS,8001840000000.0,SECRET ROSEWATER SCENT DEO STICK 40ML,3.0,1125.0,0.0,1125.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
11928,3172,SHEIKH JAVED AND SONS,6297000000000.0,YARDLEY LONDON ARTHUR B/S 200ML MEN,5.0,799.0,0.0,799.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
9416,3172,SHEIKH JAVED AND SONS,4035770000000.0,YARDLEY LONDON B/S GENTLEMAN CLASS150ML,0.0,799.0,0.0,799.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
10378,3172,SHEIKH JAVED AND SONS,5014700000000.0,YARDLEY LONDON B/S ORIGINAL 150ML,10.0,799.0,0.0,799.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
32927,3172,SHEIKH JAVED AND SONS,6297000000000.0,YARDLEY LONDON GENTLEMAN ELITE B/S 150,5.0,799.0,0.0,799.0,5.0,Cosmetics & Health & Beauty,522,Body Spray & Roll On
