ProductID,party_code,party_name,SKU,Name,STOCK,Price,com_disc_amt,net_retail,hdept_code,Parent,hitem_code,Child
33540,1403,HONG KONG GIFT&STATIONARY,6931690000000.0,COIN BOX TOM AND JERRY,0.0,190.0,0.0,190.0,6.0,Household,615,Household Products
24811,1403,HONG KONG GIFT&STATIONARY,6945580000000.0,COINS BOX 8090D,2.0,210.0,,210.0,6.0,Household,615,Household Products
23641,1403,HONG KONG GIFT&STATIONARY,6931690000000.0,COINS BOX ALOHA BEACH,0.0,350.0,,350.0,6.0,Household,615,Household Products
22556,1403,HONG KONG GIFT&STATIONARY,528.0,COINS BOX DORAEMON 182/181,0.0,195.0,,195.0,6.0,Household,615,Household Products
23642,1403,HONG KONG GIFT&STATIONARY,6936380000000.0,COINS BOX HEN,0.0,270.0,,270.0,6.0,Household,615,Household Products
25000,1403,HONG KONG GIFT&STATIONARY,6951120000000.0,DIY J&O RIN BAND 1000G,1.0,70.0,,70.0,6.0,Household,615,Household Products
70137,1403,HONG KONG GIFT&STATIONARY,6938340000000.0,DONG LI VACUUM INSULATION SPORTS BOTTEL 660ML,0.0,2080.0,0.0,2080.0,6.0,Household,615,Household Products
23637,1403,HONG KONG GIFT&STATIONARY,23637.0,DORAEMON MONEY BOX,-2.0,185.0,,185.0,6.0,Household,615,Household Products
23638,1403,HONG KONG GIFT&STATIONARY,23638.0,DORAEMON MONEY BOX BLUE,2.0,215.0,,215.0,6.0,Household,615,Household Products
39782,1403,HONG KONG GIFT&STATIONARY,6957870000000.0,DORAEMON WATER BOTTLE YD851S-2,0.0,490.0,,490.0,6.0,Household,615,Household Products
22454,1403,HONG KONG GIFT&STATIONARY,22454.0,FIFT MAG MEDIUM,5.0,80.0,,80.0,6.0,Household,615,Household Products
33541,1403,HONG KONG GIFT&STATIONARY,6931290000000.0,FLOWER GIRL COIN BOX  DME048,0.0,190.0,0.0,190.0,6.0,Household,615,Household Products
43721,1403,HONG KONG GIFT&STATIONARY,3968510000000.0,FLUORESCENT TOYS BUTTERFLY,0.0,125.0,,125.0,6.0,Household,615,Household Products
70142,1403,HONG KONG GIFT&STATIONARY,6935540000000.0,FOAMING GLUE 6PCS NO7734,0.0,299.0,0.0,299.0,6.0,Household,615,Household Products
