ProductID,party_code,party_name,SKU,Name,STOCK,Price,com_disc_amt,net_retail,hdept_code,Parent,hitem_code,Child
56554,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC WAVY STAR 6PCS GLASS SET 300ML,0.0,310.0,,310.0,6.0,Household,618,Crockery
58532,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC ZINNIA GLASS SET NO TT602 280ML,0.0,390.0,0.0,390.0,6.0,Household,618,Crockery
5006,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),61926.0,TOYO NOSIC FALA JUG,1.0,120.0,0.0,120.0,6.0,Household,618,Crockery
5007,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),61927.0,TOYO NOSIC GERAL JUG,2.0,130.0,0.0,130.0,6.0,Household,618,Crockery
5005,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),61925.0,TOYO NOSIC KIRAN-NEW JUG,3.0,135.0,0.0,135.0,6.0,Household,618,Crockery
68339,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYONASIC ALOHA CAKE SET,1.0,999.0,0.0,999.0,6.0,Household,618,Crockery
68341,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYONASIC LACE SOUP PLATE 6PCS,0.0,925.0,0.0,925.0,6.0,Household,618,Crockery
68340,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYONASIC ORIENT LARGE PLATE,1.0,1199.0,0.0,1199.0,6.0,Household,618,Crockery
68343,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYONASIC SILKY FAIRY SMALL JUG750ML,2.0,290.0,0.0,290.0,6.0,Household,618,Crockery
63479,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYONASIC SILKY MUG 300ML,-2.0,1040.0,0.0,1040.0,6.0,Household,618,Crockery
60216,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYONASIC STAR CRYSTAL WATER SET 7PCS,0.0,845.0,0.0,845.0,6.0,Household,618,Crockery
68342,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),68342.0,TOYONASIC SYLVANA JUG,2.0,490.0,0.0,490.0,6.0,Household,618,Crockery
18282,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC FALCON GLASS SET 280ML,27.0,630.0,0.0,630.0,6.0,Household,606,Dedergent
18281,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC STAR TUMBLER GLASS SET 210ML,49.0,525.0,0.0,525.0,6.0,Household,606,Dedergent
37282,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,NOVA BREEZE GLASS SET 300ML,0.0,650.0,0.0,650.0,6.0,Household,615,Household Products
18278,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,OMROCO TOWER  TUMBLER 280ML GLASS BOX,3.0,630.0,0.0,630.0,6.0,Household,615,Household Products
64601,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),64595.0,ROOM MAT M,0.0,0.0,0.0,0.0,6.0,Household,615,Household Products
60762,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC ARNIT 280ML GLASS SET,0.0,390.0,0.0,390.0,6.0,Household,615,Household Products
28577,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC CANDY 280ML GLASS 6PCS,0.0,225.0,,225.0,6.0,Household,615,Household Products
3425,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8337.0,TOYO NASIC CAROL JUG 1500ML,-1.0,150.0,0.0,150.0,6.0,Household,615,Household Products
28578,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC CLOVER 300ML GLASS 6PCS,6.0,630.0,0.0,630.0,6.0,Household,615,Household Products
64486,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC CRYSTAL RAINBOW 300ML GLASS SET,-1.0,390.0,0.0,390.0,6.0,Household,615,Household Products
3424,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8336.0,TOYO NASIC FLORA JUG 1500ML,0.0,140.0,0.0,140.0,6.0,Household,615,Household Products
69439,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC FUSION 300ML,12.0,630.0,0.0,630.0,6.0,Household,615,Household Products
28584,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC GRACE DIAMOND GLASS 6PCS,0.0,240.0,,240.0,6.0,Household,615,Household Products
28583,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC GRACE FLOWER GLASS 6PCS,0.0,245.0,,245.0,6.0,Household,615,Household Products
28585,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC GRACE WAVY GLASS 6PCS,1.0,240.0,,240.0,6.0,Household,615,Household Products
28579,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC KIRAN 350ML GLASS 6PCS,0.0,265.0,,265.0,6.0,Household,615,Household Products
28586,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC ORBIT PRINT 300ML GLASS 6PCS,-3.0,630.0,0.0,630.0,6.0,Household,615,Household Products
3422,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8334.0,TOYO NASIC PANORAMA JUG 1500ML,0.0,135.0,0.0,135.0,6.0,Household,615,Household Products
28580,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC PETAL 280ML GLASS 6PCS,0.0,225.0,,225.0,6.0,Household,615,Household Products
28587,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC RUBY PRINT 300ML  GLASS 6PCS,0.0,245.0,,245.0,6.0,Household,615,Household Products
28581,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC SILKY 270ML GLASS 6PCS,1.0,360.0,0.0,360.0,6.0,Household,615,Household Products
2809,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),6182.0,TOYO NASIC SILKY MUG 415MLX4PCS,-4.0,240.0,0.0,240.0,6.0,Household,615,Household Products
28582,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC STAR 225ML GLASS 6PCS,13.0,630.0,0.0,630.0,6.0,Household,615,Household Products
3423,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8335.0,TOYO NASIC SYLVANA JUG 1500ML,1.0,135.0,0.0,135.0,6.0,Household,615,Household Products
60761,1179,FATIMA DISTRIBUTORS  TOYO NASIC (GLASS),8964000000000.0,TOYO NASIC TROPICAL STAR 300ML GLASS SET,0.0,360.0,0.0,360.0,6.0,Household,615,Household Products
