ProductID,party_code,party_name,SKU,Name,STOCK,Price,com_disc_amt,net_retail,hdept_code,Parent,hitem_code,Child
3584,1001,GENERAL PURCHASES,8799.0,DIYUEWEN PAIYA STATIONARY INK PEN #58A,7.0,105.0,0.0,105.0,6.0,Household,620,Stationary
12962,1001,GENERAL PURCHASES,6947860000000.0,DL STAPLER 328,2.0,50.0,0.0,50.0,6.0,Household,620,Stationary
12865,1001,GENERAL PURCHASES,6942660000000.0,DONGCAI HIGHLIGHTER COLOUR MINI,42.0,20.0,0.0,20.0,6.0,Household,620,Stationary
3646,1001,GENERAL PURCHASES,9898.0,DORA  FOURE COLOURE BALL POINT,0.0,25.0,0.0,25.0,6.0,Household,620,Stationary
12741,1001,GENERAL PURCHASES,6939020000000.0,DP RECHARGEABLE MOSQUITO BAT,0.0,365.0,0.0,365.0,6.0,Household,620,Stationary
3383,1001,GENERAL PURCHASES,7978.0,DRAFTING PAD MEDUIME,2.0,60.0,0.0,60.0,6.0,Household,620,Stationary
12986,1001,GENERAL PURCHASES,6950130000000.0,DUX CORRECTION PEN ART NO DUX 002,1.0,25.0,0.0,25.0,6.0,Household,620,Stationary
3022,1001,GENERAL PURCHASES,6578.0,DUX STUDENT COMPASS,1.0,40.0,0.0,40.0,6.0,Household,620,Stationary
1034,1001,GENERAL PURCHASES,2525.0,ENVELOP MIX COLOURS,1924.0,10.0,0.0,10.0,6.0,Household,620,Stationary
1359,1001,GENERAL PURCHASES,3637.0,ERASER NO 2194 2181 2208 2209,6.0,10.0,0.0,10.0,6.0,Household,620,Stationary
1360,1001,GENERAL PURCHASES,3638.0,ERASER NO 6116,1.0,15.0,0.0,15.0,6.0,Household,620,Stationary
12973,1001,GENERAL PURCHASES,6949030000000.0,ERASER NO YZ 2015,0.0,65.0,0.0,65.0,6.0,Household,620,Stationary
3582,1001,GENERAL PURCHASES,8797.0,EVISU EU ED STUDENT  FANCY INK PEN,4.0,55.0,0.0,55.0,6.0,Household,620,Stationary
12315,1001,GENERAL PURCHASES,6926660000000.0,FAILE 20PC PAPPER SAVING,0.0,75.0,0.0,75.0,6.0,Household,620,Stationary
12649,1001,GENERAL PURCHASES,6937450000000.0,FAILE HUAJI HF20AP,0.0,75.0,0.0,75.0,6.0,Household,620,Stationary
2268,1001,GENERAL PURCHASES,5571.0,FANCY SHAPNER EREASER BRUSH,0.0,15.0,0.0,15.0,6.0,Household,620,Stationary
12636,1001,GENERAL PURCHASES,6937200000000.0,FENFA C3102 POCKIT FAYL,0.0,55.0,0.0,55.0,6.0,Household,620,Stationary
728,1001,GENERAL PURCHASES,1850.0,FOURE COLOURE BALLPOINT BIG,-1.0,25.0,0.0,25.0,6.0,Household,620,Stationary
3348,1001,GENERAL PURCHASES,7943.0,FUHUA BADMINTON SET,0.0,285.0,0.0,285.0,6.0,Household,620,Stationary
6521,1001,GENERAL PURCHASES,363564000000.0,GAME CARD BOOSTER PACK,6.0,20.0,0.0,20.0,6.0,Household,620,Stationary
1334,1001,GENERAL PURCHASES,3612.0,GIFT PACK DOORI NO 12,14.0,15.0,0.0,15.0,6.0,Household,620,Stationary
1335,1001,GENERAL PURCHASES,3613.0,GIFT PACK DOORI NO 15,24.0,20.0,0.0,20.0,6.0,Household,620,Stationary
1336,1001,GENERAL PURCHASES,3614.0,GIFT PACK DOORI NO 18,37.0,25.0,0.0,25.0,6.0,Household,620,Stationary
723,1001,GENERAL PURCHASES,1845.0,GIFT PACK RIBEN,1.0,25.0,0.0,25.0,6.0,Household,620,Stationary
662,1001,GENERAL PURCHASES,1680.0,GIFT PACK SHEET,-348.0,20.0,0.0,20.0,6.0,Household,620,Stationary
661,1001,GENERAL PURCHASES,1679.0,GIFT PACK SHEET SHINNER,469.0,15.0,0.0,15.0,6.0,Household,620,Stationary
667,1001,GENERAL PURCHASES,1685.0,GIFT SHOPING BAG FLOWER PICTURE G/SILVER,3.0,99.0,0.0,99.0,6.0,Household,620,Stationary
12998,1001,GENERAL PURCHASES,6951400000000.0,GIFT SHOPING BAG LARGE FLOWER PICTURE,-2.0,135.0,0.0,135.0,6.0,Household,620,Stationary
7578,1001,GENERAL PURCHASES,831127000000.0,GIFT SHOPING BAG MEDIUME FLOWER COLOURE,0.0,99.0,0.0,99.0,6.0,Household,620,Stationary
665,1001,GENERAL PURCHASES,1683.0,GIFT SHOPING BAG PAPPER MEDIUME,-1.0,45.0,0.0,45.0,6.0,Household,620,Stationary
7827,1001,GENERAL PURCHASES,878819000000.0,GIFT SHOPING BAG SMALL,1.0,55.0,0.0,55.0,6.0,Household,620,Stationary
668,1001,GENERAL PURCHASES,1686.0,GIFT SHOPING BAG SMALL BUTTERFLAY PICTUR,-12.0,110.0,0.0,110.0,6.0,Household,620,Stationary
12355,1001,GENERAL PURCHASES,6927990000000.0,GLASS DECO MAGIC 6BOTTLES,1.0,135.0,0.0,135.0,6.0,Household,620,Stationary
12881,1001,GENERAL PURCHASES,6943580000000.0,GLITTER PEN 24COLORS PACK,0.0,215.0,0.0,215.0,6.0,Household,620,Stationary
12877,1001,GENERAL PURCHASES,6943580000000.0,GLITTER PEN 24COLORS PACK,0.0,215.0,0.0,215.0,6.0,Household,620,Stationary
2956,1001,GENERAL PURCHASES,6491.0,GLLITER JAR MEDIUME,1.0,20.0,0.0,20.0,6.0,Household,620,Stationary
493,1001,GENERAL PURCHASES,1471.0,GONNARA PAINT BURSH NO 10,0.0,70.0,0.0,70.0,6.0,Household,620,Stationary
492,1001,GENERAL PURCHASES,1470.0,GONNARA PAINT BURSH NO 12,2.0,75.0,0.0,75.0,6.0,Household,620,Stationary
495,1001,GENERAL PURCHASES,1473.0,GONNARA PAINT BURSH NO 7,3.0,60.0,0.0,60.0,6.0,Household,620,Stationary
494,1001,GENERAL PURCHASES,1472.0,GONNARA PAINT BURSH NO 9,-2.0,65.0,0.0,65.0,6.0,Household,620,Stationary
12870,1001,GENERAL PURCHASES,6943380000000.0,HAO JI KING NOTE BOOK 47018 18K,0.0,235.0,0.0,235.0,6.0,Household,620,Stationary
12140,1001,GENERAL PURCHASES,6920370000000.0,HB PICTURE&RUBBER LED PENCIAL,19.0,10.0,0.0,10.0,6.0,Household,620,Stationary
