ProductID,party_code,party_name,SKU,Name,STOCK,Price,com_disc_amt,net_retail,hdept_code,Parent,hitem_code,Child
18725,1236,S.I PERFUME TRADERS (SHAHALAM),8992220000000.0,GETSBY WAX EMO STYLE GAYA GAUL 75ML,7.0,170.0,,170.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
18930,1236,S.I PERFUME TRADERS (SHAHALAM),9000000000000.0,LUX SOFT TOUCH SOFT&SMOOTH 250ML,0.0,160.0,0.0,160.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
34140,1236,S.I PERFUME TRADERS (SHAHALAM),5480620000000.0,NEUTROGENA ULTRA SHEER DRY TOUCH S/B SPF,0.0,295.0,0.0,295.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
14654,1236,S.I PERFUME TRADERS (SHAHALAM),8851930000000.0,PONDS AGE MIRACLE NIGHT CREAM 50GM,0.0,975.0,0.0,975.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
13687,1236,S.I PERFUME TRADERS (SHAHALAM),8690970000000.0,SHE IS COOL BODY LOTION 75ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
856,1236,S.I PERFUME TRADERS (SHAHALAM),2003.0,SHE IS CRAZY BODY LOTION 75ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
13684,1236,S.I PERFUME TRADERS (SHAHALAM),8690970000000.0,SHE IS FUN BODY LOTION 75ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
13689,1236,S.I PERFUME TRADERS (SHAHALAM),8690970000000.0,SHE IS HAPPY BODY LOTION 75ML,1.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
13688,1236,S.I PERFUME TRADERS (SHAHALAM),8690970000000.0,SHE IS LOVE BODY LOTION 75ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
13690,1236,S.I PERFUME TRADERS (SHAHALAM),8690970000000.0,SHE IS PRETTY BODY LOTION 75ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
13685,1236,S.I PERFUME TRADERS (SHAHALAM),8690970000000.0,SHE IS SEXY BODY LOTION 75ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
13686,1236,S.I PERFUME TRADERS (SHAHALAM),8690970000000.0,SHE IS SWEET BODY LOTION 75ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
28267,1236,S.I PERFUME TRADERS (SHAHALAM),305213000000.0,VASELINE TOTOAL MOISTURE LITION 295ML,0.0,265.0,,265.0,5.0,Cosmetics & Health & Beauty,502,"Cream, Lotion,"
28711,1236,S.I PERFUME TRADERS (SHAHALAM),8901030000000.0,PONDS WHITE BEAUTY BB+,1.0,240.0,,240.0,5.0,Cosmetics & Health & Beauty,539,Creams lotions
36569,1236,S.I PERFUME TRADERS (SHAHALAM),6295120000000.0,CLEARASIL DAILY CLEAR  GEL WASH 150ML,0.0,345.0,0.0,345.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
20335,1236,S.I PERFUME TRADERS (SHAHALAM),8901030000000.0,DOVE DEEP PURE  F/W 100ML,-1.0,345.0,,345.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
27449,1236,S.I PERFUME TRADERS (SHAHALAM),8901030000000.0,DOVE GO FRESH FACE WASH NUTRIUM 100G,0.0,345.0,,345.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
31920,1236,S.I PERFUME TRADERS (SHAHALAM),86800872306.0,NETUTROGENA AGE SHIELD SUNBLOCK SPF 50,0.0,450.0,,450.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
33176,1236,S.I PERFUME TRADERS (SHAHALAM),2654850000000.0,NEUTROGENA FACE WASH 100ML.,3.0,395.0,0.0,395.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
21284,1236,S.I PERFUME TRADERS (SHAHALAM),70501017104.0,NEUTROGENA OIL-FREE ACNE WASH 177L,5.0,395.0,,395.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
8939,1236,S.I PERFUME TRADERS (SHAHALAM),3661160000000.0,PLAY BOY BODY SPRAY HOOLY WOOD 150ML,0.0,220.0,0.0,220.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
8938,1236,S.I PERFUME TRADERS (SHAHALAM),3661160000000.0,PLAY BOY BODY SPRAY MALIBU 150ML,0.0,220.0,0.0,220.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
18920,1236,S.I PERFUME TRADERS (SHAHALAM),9000000000000.0,PONDS PURE WHITE FACIAL FOAM TUBE,2.0,225.0,0.0,225.0,5.0,Cosmetics & Health & Beauty,525,Face Wash & Cleanser
15287,1236,S.I PERFUME TRADERS (SHAHALAM),8901210000000.0,DABUR AMLA HAIR OIL IND 300ML,2.0,299.0,0.0,299.0,5.0,Cosmetics & Health & Beauty,504,Hair Colour & Oil
11959,1236,S.I PERFUME TRADERS (SHAHALAM),6460460000000.0,SMART COLLECTION BODY SPRAY NO*31,-1.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,504,Hair Colour & Oil
24931,1236,S.I PERFUME TRADERS (SHAHALAM),8992220000000.0,GATSBY ANTI DANDRUFF DOUBLE CARE125G,0.0,135.0,,135.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
26989,1236,S.I PERFUME TRADERS (SHAHALAM),6989.0,NITRO CANADA HAIR WAX SPRAY 210ML,0.0,145.0,,145.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
9086,1236,S.I PERFUME TRADERS (SHAHALAM),4005810000000.0,NIVEA SKIN PROTECTION AFTER SHAVE 100ML,0.0,495.0,0.0,495.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
12419,1236,S.I PERFUME TRADERS (SHAHALAM),6930470000000.0,NUTRO CANADA HAIR WAX WITH SNAKE OIL,-2.0,105.0,0.0,105.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
26983,1236,S.I PERFUME TRADERS (SHAHALAM),5013970000000.0,OLD SPICE LAGOON DEODORANT SPRAY 150ML,4.0,399.0,0.0,399.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
26984,1236,S.I PERFUME TRADERS (SHAHALAM),5013970000000.0,OLD SPICE WHITEWATER  DEODORANT SPRAY 15,2.0,490.0,0.0,490.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
32239,1236,S.I PERFUME TRADERS (SHAHALAM),8851930000000.0,POND AGE MIRACLE DAY CREAM 10GM,0.0,225.0,,225.0,5.0,Cosmetics & Health & Beauty,509,Hair Gel & Cream
39627,1236,S.I PERFUME TRADERS (SHAHALAM),5000270000000.0,SUPER COT WAX STRIPS 100PCS,-52.0,110.0,,110.0,5.0,Cosmetics & Health & Beauty,523,Hair Remover
2032,1236,S.I PERFUME TRADERS (SHAHALAM),5105.0,DAVIDOFF COOL WATER WOMEN B/S 200ML,5.0,210.0,0.0,210.0,5.0,Cosmetics & Health & Beauty,510,Hair Spray & Mousse
20795,1236,S.I PERFUME TRADERS (SHAHALAM),7308520000000.0,DANCING WATER HAND WASH 500ML,0.0,190.0,0.0,190.0,5.0,Cosmetics & Health & Beauty,551,hand wash
20793,1236,S.I PERFUME TRADERS (SHAHALAM),392.0,LUX SOFT KISS BODY WASH 600ML,-1.0,220.0,0.0,220.0,5.0,Cosmetics & Health & Beauty,551,hand wash
